0.000000 0.000000 0.043842 
0.200000 0.000000 0.043842 
0.400000 0.000000 0.043842 
0.600000 0.000000 0.043842 
0.800000 0.000000 0.043842 
1.000000 0.000000 0.043842 
1.200000 0.000000 0.043842 
1.400000 0.000000 0.043842 
1.600000 0.000000 0.043842 
1.800000 0.000000 0.043842 
2.000000 0.000000 0.043842 
2.200000 0.000000 0.043842 
2.400000 0.000000 0.043842 
2.600000 0.000000 0.043842 
2.800000 0.000000 0.043842 
3.000000 0.000000 0.043842 
3.200000 0.000000 0.043842 
3.400000 0.000000 0.043842 
3.600000 0.000000 0.043842 
3.800000 0.000000 0.043842 
4.000000 0.000000 0.043842 
4.200000 0.000000 0.043842 
4.400000 0.000000 0.043842 
4.600000 0.000000 0.043842 
4.800000 0.000000 0.043842 
5.000000 0.000000 0.043842 
5.200000 0.000000 0.043842 
5.400000 0.000000 0.045183 
5.600000 0.000000 0.043842 
5.800000 0.000000 0.043842 
6.000000 0.000000 0.043842 
6.200000 0.000000 0.043842 
6.400000 0.000000 0.043842 
6.600000 0.000000 0.043842 
6.800000 0.000000 0.043842 
7.000000 0.000000 0.043842 
7.200000 0.000000 0.043842 
7.400000 0.000000 0.043842 
7.600000 0.000000 0.043842 
7.800000 0.000000 0.043842 
8.000000 0.000000 0.043842 
8.200000 0.000000 0.043842 
8.400000 0.000000 0.043842 
8.600000 0.000000 0.043842 
8.800000 0.000000 0.043842 
9.000000 0.000000 0.043842 
9.200000 0.000000 0.043842 
9.400000 0.000000 0.043842 
9.600000 0.000000 0.043842 
9.800000 0.000000 0.043842 
10.000000 0.000000 0.043842 
10.200000 0.000000 0.043842 
10.400000 0.000000 0.043842 
10.600000 0.000000 0.043842 
10.800000 0.000000 0.045183 
11.000000 0.000000 0.043842 
11.200000 0.000000 0.043842 
11.400000 0.000000 0.043842 
11.600000 0.000000 0.043842 
11.800000 0.000000 0.045183 
12.000000 0.000000 0.045183 
12.200000 0.000000 0.043842 
12.400000 0.000000 0.043842 
12.600000 0.000000 0.046524 
12.800000 0.000000 0.043842 
13.000000 0.000000 0.043842 
13.200000 0.000000 0.045183 
13.400000 0.000000 0.045183 
13.600000 0.000000 0.045183 
13.800000 0.000000 0.045183 
14.000000 0.000000 0.043842 
14.200000 0.000000 0.045183 
14.400000 0.000000 0.045183 
14.600000 0.000000 0.043842 
14.800000 0.000000 0.045183 
15.000000 0.000000 0.043842 
15.200000 0.000000 0.043842 
15.400000 0.000000 0.045183 
15.600000 0.000000 0.043842 
15.800000 0.000000 0.046524 
16.000000 0.000000 0.043842 
16.200000 0.000000 0.045183 
16.400000 0.000000 0.043842 
16.600000 0.000000 0.043842 
16.800000 0.000000 0.045183 
17.000000 0.000000 0.046524 
17.200000 0.000000 0.045183 
17.400000 0.000000 0.046524 
17.600000 0.000000 0.046524 
17.800000 0.000000 0.046524 
18.000000 0.000000 0.047866 
18.200000 0.000000 0.047866 
18.400000 0.000000 0.047866 
18.600000 0.000000 0.046524 
18.800000 0.000000 0.045183 
19.000000 0.000000 0.050548 
19.200000 0.000000 0.045183 
19.400000 0.000000 0.051889 
19.600000 0.000000 0.049207 
19.800000 0.000000 0.047866 
20.000000 0.000000 0.045183 
20.200000 0.000000 0.046524 
20.400000 0.000000 0.051889 
20.600000 0.000000 0.047866 
20.800000 0.000000 0.055913 
21.000000 0.000000 0.050548 
21.200000 0.000000 0.047866 
21.400000 0.000000 0.045183 
21.600000 0.000000 0.051889 
21.800000 0.000000 0.047866 
22.000000 0.000000 0.051889 
22.200000 0.000000 0.050548 
22.400000 0.000000 0.049207 
22.600000 0.000000 0.050548 
22.800000 0.000000 0.051889 
23.000000 0.000000 0.065301 
23.200000 0.000000 0.051889 
23.400000 0.000000 0.065301 
23.600000 0.000000 0.054572 
23.800000 0.000000 0.053230 
24.000000 0.000000 0.051889 
24.200000 0.000000 0.057254 
24.400000 0.000000 0.059936 
24.600000 0.000000 0.062619 
24.800000 0.000000 0.054572 
25.000000 0.000000 0.050548 
25.200000 0.000000 0.057254 
25.400000 0.000000 0.054572 
25.600000 0.000000 0.058595 
25.800000 0.000000 0.062619 
26.000000 0.000000 0.062619 
26.200000 0.000000 0.061278 
26.400000 0.000000 0.065301 
26.600000 0.000000 0.061278 
26.800000 0.000000 0.062619 
27.000000 0.000000 0.063960 
27.200000 0.000000 0.073348 
27.400000 0.000000 0.067984 
27.600000 0.000000 0.057254 
27.800000 0.000000 0.069325 
28.000000 0.000000 0.074690 
28.200000 0.000000 0.062619 
28.400000 0.000000 0.069325 
28.600000 0.000000 0.062619 
28.800000 0.000000 0.065301 
29.000000 0.000000 0.072007 
29.200000 0.000000 0.082737 
29.400000 0.000000 0.072007 
29.600000 0.000000 0.070666 
29.800000 0.000000 0.084078 
30.000000 0.000000 0.074690 
30.200000 0.000000 0.076031 
30.400000 0.000000 0.072007 
30.600000 0.000000 0.067984 
30.800000 0.000000 0.065301 
31.000000 0.000000 0.078713 
31.200000 0.000000 0.078713 
31.400000 0.000000 0.094808 
31.600000 0.000000 0.069325 
31.800000 0.000000 0.072007 
32.000000 0.000000 0.077372 
32.200000 0.000000 0.082737 
32.400000 0.000000 0.080054 
32.600000 0.000000 0.094808 
32.800000 0.000000 0.074690 
33.000000 0.000000 0.080054 
33.200000 0.000000 0.076031 
33.400000 0.000000 0.081396 
33.600000 0.000000 0.062619 
33.800000 0.000000 0.063960 
34.000000 0.000000 0.069325 
34.200000 0.000000 0.066642 
34.400000 0.000000 0.062619 
34.600000 0.000000 0.063960 
34.800000 0.000000 0.088102 
35.000000 0.000000 0.072007 
35.200000 0.000000 0.082737 
35.400000 0.000000 0.074690 
35.600000 0.000000 0.072007 
35.800000 0.000000 0.073348 
36.000000 0.000000 0.070666 
36.200000 0.000000 0.086760 
36.400000 0.000000 0.067984 
36.600000 0.000000 0.070666 
36.800000 0.000000 0.074690 
37.000000 0.000000 0.076031 
37.200000 0.000000 0.067984 
37.400000 0.000000 0.080054 
37.600000 0.000000 0.059936 
37.800000 0.000000 0.069325 
38.000000 0.000000 0.063960 
38.200000 0.000000 0.063960 
38.400000 0.000000 0.062619 
38.600000 0.000000 0.063960 
38.800000 0.000000 0.062619 
39.000000 0.000000 0.061278 
39.200000 0.000000 0.057254 
39.400000 0.000000 0.059936 
39.600000 0.000000 0.074690 
39.800000 0.000000 0.057254 
40.000000 0.000000 0.057254 
40.200000 0.000000 0.061278 
40.400000 0.000000 0.055913 
40.600000 0.000000 0.057254 
40.800000 0.000000 0.050548 
41.000000 0.000000 0.061278 
41.200000 0.000000 0.054572 
41.400000 0.000000 0.054572 
41.600000 0.000000 0.053230 
41.800000 0.000000 0.054572 
42.000000 0.000000 0.053230 
42.200000 0.000000 0.050548 
42.400000 0.000000 0.053230 
42.600000 0.000000 0.051889 
42.800000 0.000000 0.046524 
43.000000 0.000000 0.053230 
43.200000 0.000000 0.049207 
43.400000 0.000000 0.047866 
43.600000 0.000000 0.047866 
43.800000 0.000000 0.050548 
44.000000 0.000000 0.046524 
44.200000 0.000000 0.047866 
44.400000 0.000000 0.045183 
44.600000 0.000000 0.047866 
44.800000 0.000000 0.046524 
45.000000 0.000000 0.045183 
45.200000 0.000000 0.046524 
45.400000 0.000000 0.046524 
45.600000 0.000000 0.045183 
45.800000 0.000000 0.045183 
46.000000 0.000000 0.045183 
46.200000 0.000000 0.047866 
46.400000 0.000000 0.046524 
46.600000 0.000000 0.046524 
46.800000 0.000000 0.045183 
47.000000 0.000000 0.047866 
47.200000 0.000000 0.043842 
47.400000 0.000000 0.045183 
47.600000 0.000000 0.043842 
47.800000 0.000000 0.047866 
48.000000 0.000000 0.045183 
48.200000 0.000000 0.043842 
48.400000 0.000000 0.045183 
48.600000 0.000000 0.045183 
48.800000 0.000000 0.043842 
49.000000 0.000000 0.045183 
49.200000 0.000000 0.043842 
49.400000 0.000000 0.043842 
49.600000 0.000000 0.043842 
49.800000 0.000000 0.043842 
50.000000 0.000000 0.043842 
50.200000 0.000000 0.043842 
50.400000 0.000000 0.043842 
50.600000 0.000000 0.043842 
50.800000 0.000000 0.043842 
51.000000 0.000000 0.045183 
51.200000 0.000000 0.043842 
51.400000 0.000000 0.045183 
51.600000 0.000000 0.045183 
51.800000 0.000000 0.043842 
52.000000 0.000000 0.043842 
52.200000 0.000000 0.047866 
52.400000 0.000000 0.043842 
52.600000 0.000000 0.045183 
52.800000 0.000000 0.043842 
53.000000 0.000000 0.047866 
53.200000 0.000000 0.045183 
53.400000 0.000000 0.046524 
53.600000 0.000000 0.046524 
53.800000 0.000000 0.047866 
54.000000 0.000000 0.045183 
54.200000 0.000000 0.045183 
54.400000 0.000000 0.045183 
54.600000 0.000000 0.046524 
54.800000 0.000000 0.046524 
55.000000 0.000000 0.045183 
55.200000 0.000000 0.046524 
55.400000 0.000000 0.046524 
55.600000 0.000000 0.045183 
55.800000 0.000000 0.047866 
56.000000 0.000000 0.046524 
56.200000 0.000000 0.050548 
56.400000 0.000000 0.047866 
56.600000 0.000000 0.047866 
56.800000 0.000000 0.049207 
57.000000 0.000000 0.051889 
57.200000 0.000000 0.047866 
57.400000 0.000000 0.050548 
57.600000 0.000000 0.054572 
57.800000 0.000000 0.049207 
58.000000 0.000000 0.053230 
58.200000 0.000000 0.051889 
58.400000 0.000000 0.054572 
58.600000 0.000000 0.054572 
58.800000 0.000000 0.054572 
59.000000 0.000000 0.061278 
59.200000 0.000000 0.050548 
59.400000 0.000000 0.054572 
59.600000 0.000000 0.057254 
59.800000 0.000000 0.059936 
60.000000 0.000000 0.059936 
60.200000 0.000000 0.055913 
60.400000 0.000000 0.073348 
60.600000 0.000000 0.059936 
60.800000 0.000000 0.058595 
61.000000 0.000000 0.063960 
61.200000 0.000000 0.061278 
61.400000 0.000000 0.065301 
61.600000 0.000000 0.062619 
61.800000 0.000000 0.063960 
62.000000 0.000000 0.065301 
62.200000 0.000000 0.070666 
62.400000 0.000000 0.062619 
62.600000 0.000000 0.077372 
62.800000 0.000000 0.067984 
63.000000 0.000000 0.072007 
63.200000 0.000000 0.072007 
63.400000 0.000000 0.074690 
63.600000 0.000000 0.066642 
63.800000 0.000000 0.085419 
64.000000 0.000000 0.070666 
64.200000 0.000000 0.072007 
64.400000 0.000000 0.073348 
64.600000 0.000000 0.073348 
64.800000 0.000000 0.080054 
65.000000 0.000000 0.067984 
65.200000 0.000000 0.084078 
65.400000 0.000000 0.062619 
65.600000 0.000000 0.066642 
65.800000 0.000000 0.070666 
66.000000 0.000000 0.069325 
66.200000 0.000000 0.065301 
66.400000 0.000000 0.063960 
66.600000 0.000000 0.082737 
66.800000 0.000000 0.076031 
67.000000 0.000000 0.078713 
67.200000 0.000000 0.076031 
67.400000 0.000000 0.094808 
67.600000 0.000000 0.082737 
67.800000 0.000000 0.081396 
68.000000 0.000000 0.076031 
68.200000 0.000000 0.073348 
68.400000 0.000000 0.069325 
68.600000 0.000000 0.094808 
68.800000 0.000000 0.078713 
69.000000 0.000000 0.081396 
69.200000 0.000000 0.063960 
69.400000 0.000000 0.067984 
69.600000 0.000000 0.072007 
69.800000 0.000000 0.077372 
70.000000 0.000000 0.076031 
70.200000 0.000000 0.082737 
70.400000 0.000000 0.070666 
70.600000 0.000000 0.073348 
70.800000 0.000000 0.084078 
71.000000 0.000000 0.073348 
71.200000 0.000000 0.066642 
71.400000 0.000000 0.062619 
71.600000 0.000000 0.070666 
71.800000 0.000000 0.062619 
72.000000 0.000000 0.074690 
72.200000 0.000000 0.069325 
72.400000 0.000000 0.057254 
72.600000 0.000000 0.066642 
72.800000 0.000000 0.069325 
73.000000 0.000000 0.063960 
73.200000 0.000000 0.065301 
73.400000 0.000000 0.061278 
73.600000 0.000000 0.063960 
73.800000 0.000000 0.061278 
74.000000 0.000000 0.061278 
74.200000 0.000000 0.062619 
74.400000 0.000000 0.061278 
74.600000 0.000000 0.055913 
